estimated_delivery_date,actual_delivery_date,carrier_name,shipping_cost,destination_country,delivery_time_days,on_time,route
2012-08-31,2012-09-11,Truck,588.71,Zimbabwe,11,0,Zimbabwe
2012-09-28,2012-09-07,Truck,7317.47,Zambia,-21,1,Zambia
2012-09-28,2012-09-11,Air,16840.67,Haiti,-17,1,Haiti
2012-10-18,2012-10-03,Air,15446.4,South Sudan,-15,1,South Sudan
2012-11-30,2012-10-05,Truck,1984.83,Côte d'Ivoire,-56,1,Côte d'Ivoire
2012-11-30,2012-11-30,Air,742.98,South Sudan,0,1,South Sudan
2012-10-18,2012-10-31,Truck,7134.39,Tanzania,13,0,Tanzania
2012-10-17,2012-10-11,Air,14974.6,Uganda,-6,1,Uganda
2012-11-30,2012-10-31,Truck,7134.39,Tanzania,-30,1,Tanzania
2012-11-30,2012-11-06,Truck,1696.0,Tanzania,-24,1,Tanzania
2012-11-06,2012-11-06,Air,15459.09,Nigeria,0,1,Nigeria
2012-11-06,2012-11-06,Air,15459.09,Nigeria,0,1,Nigeria
2012-11-06,2012-11-06,Air,15459.09,Nigeria,0,1,Nigeria
2013-01-03,2012-11-28,Air,2154.0,Uganda,-36,1,Uganda
2013-01-11,2013-01-11,Truck,7433.02,Mozambique,0,1,Mozambique
2012-12-03,2012-11-16,Air,18028.41,Haiti,-17,1,Haiti
2012-12-04,2012-12-04,Air,51090.0,Nigeria,0,1,Nigeria
2012-12-14,2012-11-30,Truck,38492.46,Côte d'Ivoire,-14,1,Côte d'Ivoire
2012-12-04,2012-12-04,Air,51090.0,Nigeria,0,1,Nigeria
2013-01-31,2012-01-25,Truck,24138.35,Côte d'Ivoire,-372,1,Côte d'Ivoire
2013-05-20,2013-05-20,Air,2322.47,Angola,0,1,Angola
2013-02-11,2013-02-11,Air Charter,29780.5,Nigeria,0,1,Nigeria
2013-02-11,2013-02-11,Air Charter,29780.5,Nigeria,0,1,Nigeria
2013-02-22,2013-02-28,Air,41595.5,Uganda,6,0,Uganda
2013-02-22,2013-02-20,Air,28382.05,Uganda,-2,1,Uganda
2013-02-21,2013-02-04,Truck,17308.69,Zimbabwe,-17,1,Zimbabwe
2013-02-28,2013-02-26,Truck,7690.06,Côte d'Ivoire,-2,1,Côte d'Ivoire
2013-04-09,2013-01-03,Air,1896.49,Haiti,-96,1,Haiti
2013-04-23,2013-03-14,Air,30844.1,Haiti,-40,1,Haiti
2013-03-31,2013-03-14,Truck,9405.8,Zimbabwe,-17,1,Zimbabwe
2013-03-15,2013-03-01,Air,6637.16,Uganda,-14,1,Uganda
2013-03-09,2013-03-07,Air,8507.01,Uganda,-2,1,Uganda
2013-04-30,2013-03-23,Truck,1800.0,Zimbabwe,-38,1,Zimbabwe
2013-04-03,2013-03-15,Air,2180.0,Guyana,-19,1,Guyana
2013-05-31,2013-04-29,Truck,2527.41,Côte d'Ivoire,-32,1,Côte d'Ivoire
2013-07-01,2013-04-16,Truck,4120.69,Mozambique,-76,1,Mozambique
2013-04-23,2013-04-02,Air,25984.75,Haiti,-21,1,Haiti
2013-05-02,2013-05-10,Air,5384.96,Burundi,8,0,Burundi
2013-05-31,2013-05-14,Truck,3592.8,Tanzania,-17,1,Tanzania
2013-05-31,2013-04-22,Truck,3300.95,Tanzania,-39,1,Tanzania
2013-05-08,2013-05-09,Truck,6582.95,Uganda,1,0,Uganda
2013-04-30,2013-05-09,Air,16177.09,Uganda,9,0,Uganda
2013-04-30,2013-05-09,Air,10542.15,Uganda,9,0,Uganda
2013-08-09,2013-08-09,Air,6506.75,Uganda,0,1,Uganda
2013-05-30,2013-04-29,Truck,21173.75,Zimbabwe,-31,1,Zimbabwe
2013-07-14,2013-07-26,Truck,5496.08,Mozambique,12,0,Mozambique
2013-08-21,2013-05-03,Air Charter,14547.55,Nigeria,-110,1,Nigeria
2013-06-28,2013-05-27,Air,4095.24,Rwanda,-32,1,Rwanda
2013-05-21,2013-05-10,Air Charter,20666.07,Nigeria,-11,1,Nigeria
2013-05-28,2013-05-10,Air Charter,20666.07,Nigeria,-18,1,Nigeria
2013-06-04,2013-05-10,Air Charter,20666.07,Nigeria,-25,1,Nigeria
2013-06-28,2013-06-07,Truck,11941.65,Zambia,-21,1,Zambia
2013-05-31,2013-06-18,Air,22904.02,Tanzania,18,0,Tanzania
2013-08-23,2013-06-18,Truck,4203.0,Tanzania,-66,1,Tanzania
2013-07-31,2013-07-18,Truck,13743.46,Uganda,-13,1,Uganda
2013-07-31,2013-08-26,Truck,10734.13,Uganda,26,0,Uganda
2013-07-31,2013-08-06,Truck,17548.42,Côte d'Ivoire,6,0,Côte d'Ivoire
2013-09-06,2013-07-30,Truck,5213.01,Zambia,-38,1,Zambia
2013-08-29,2013-09-13,Air,106022.37,Uganda,15,0,Uganda
2013-08-28,2014-02-08,Air,20499.33,"Congo, DRC",164,0,"Congo, DRC"
2013-11-20,2013-09-09,Truck,1883.0,Tanzania,-72,1,Tanzania
2013-11-29,2013-10-16,Air,747.76,Uganda,-44,1,Uganda
2013-10-15,2013-09-18,Truck,3524.0,Tanzania,-27,1,Tanzania
2013-10-31,2013-10-31,Truck,5902.4,Mozambique,0,1,Mozambique
2013-09-30,2013-10-04,Air,4317.96,Guyana,4,0,Guyana
2013-10-31,2013-11-13,Truck,5950.17,Mozambique,13,0,Mozambique
2013-11-05,2013-11-05,Truck,10651.44,Zambia,0,1,Zambia
2013-10-29,2013-10-16,Air,594.4,Dominican Republic,-13,1,Dominican Republic
2013-10-29,2013-10-10,Air,90360.12,Dominican Republic,-19,1,Dominican Republic
2013-10-31,2013-10-14,Air Charter,20225.07,Nigeria,-17,1,Nigeria
2013-11-18,2013-10-14,Air Charter,20225.07,Nigeria,-35,1,Nigeria
2013-10-31,2013-10-14,Air Charter,20225.07,Nigeria,-17,1,Nigeria
2013-12-16,2013-12-20,Truck,1761.5,Uganda,4,0,Uganda
2014-01-24,2014-01-24,Truck,34019.61,Zambia,0,1,Zambia
2013-11-18,2013-11-26,Air Charter,26340.0,Nigeria,8,0,Nigeria
2014-01-03,2014-01-03,Air,3128.55,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-12-17,2013-12-17,Truck,1965.57,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-01-06,2014-01-06,Truck,7150.25,Mozambique,0,1,Mozambique
2014-03-31,2014-03-28,Truck,8406.81,Mozambique,-3,1,Mozambique
2014-01-31,2014-01-10,Air Charter,49199.75,Nigeria,-21,1,Nigeria
2014-01-31,2014-01-23,Truck,75824.42,Rwanda,-8,1,Rwanda
2014-01-31,2014-02-25,Truck,9828.73,Rwanda,25,0,Rwanda
2014-01-31,2014-02-19,Truck,7083.18,Tanzania,19,0,Tanzania
2014-01-31,2014-02-19,Truck,15392.43,Mozambique,19,0,Mozambique
2014-02-28,2014-01-18,Truck,8127.62,Côte d'Ivoire,-41,1,Côte d'Ivoire
2014-02-28,2014-03-01,Air,1335.15,Côte d'Ivoire,1,0,Côte d'Ivoire
2014-04-15,2014-03-28,Truck,8406.81,Mozambique,-18,1,Mozambique
2014-02-28,2014-03-25,Truck,3526.69,Zambia,25,0,Zambia
2014-04-15,2014-04-14,Truck,22890.82,Mozambique,-1,1,Mozambique
2014-05-05,2014-03-24,Air,29216.84,Haiti,-42,1,Haiti
2014-05-09,2014-05-10,Truck,13649.14,Tanzania,1,0,Tanzania
2014-04-15,2014-04-20,Air Charter,29674.92,Nigeria,5,0,Nigeria
2014-06-30,2014-04-14,Air,5380.36,Guyana,-77,1,Guyana
2014-06-03,2014-06-03,Truck,4768.06,Mozambique,0,1,Mozambique
2014-04-30,2014-04-22,Air,660.44,Guyana,-8,1,Guyana
2014-05-15,2014-05-12,Truck,4625.27,Côte d'Ivoire,-3,1,Côte d'Ivoire
2014-05-15,2014-05-12,Air,3282.33,Haiti,-3,1,Haiti
2014-05-17,2014-05-29,Air,15330.56,Haiti,12,0,Haiti
2014-05-30,2014-05-16,Truck,5156.93,Côte d'Ivoire,-14,1,Côte d'Ivoire
2014-05-30,2014-05-17,Truck,28647.52,Côte d'Ivoire,-13,1,Côte d'Ivoire
2014-05-30,2014-06-06,Truck,29971.59,Zambia,7,0,Zambia
2014-05-30,2014-06-25,Air,4195.64,Burundi,26,0,Burundi
2014-06-16,2014-06-04,Air,29.21,Burundi,-12,1,Burundi
2014-06-30,2014-06-12,Truck,2342.16,Rwanda,-18,1,Rwanda
2014-06-30,2014-06-20,Air,892.92,Uganda,-10,1,Uganda
2014-06-30,2014-07-04,Truck,770.14,Zambia,4,0,Zambia
2014-06-30,2014-06-20,Truck,52211.42,Uganda,-10,1,Uganda
2014-09-15,2014-08-29,Air,792.12,Ethiopia,-17,1,Ethiopia
2014-09-30,2014-09-08,Truck,396.32,Côte d'Ivoire,-22,1,Côte d'Ivoire
2014-09-30,2014-10-30,Truck,5982.43,Mozambique,30,0,Mozambique
2014-08-19,2014-08-13,Truck,10640.81,Rwanda,-6,1,Rwanda
2014-09-30,2014-08-29,Air,3519.7,Guyana,-32,1,Guyana
2014-08-29,2014-08-15,Truck,1138.29,Mozambique,-14,1,Mozambique
2014-09-24,2014-10-28,Air,5347.37,"Congo, DRC",34,0,"Congo, DRC"
2014-08-19,2014-10-17,Air,9664.79,South Sudan,59,0,South Sudan
2014-09-16,2014-08-01,Truck,1171.2,Rwanda,-46,1,Rwanda
2014-08-29,2014-08-18,Truck,7481.81,Côte d'Ivoire,-11,1,Côte d'Ivoire
2014-09-30,2014-09-05,Air,1855.34,Burundi,-25,1,Burundi
2014-07-31,2014-09-23,Truck,87.87,Zambia,54,0,Zambia
2014-09-11,2014-08-09,Truck,6926.9,Uganda,-33,1,Uganda
2014-09-30,2014-09-17,Truck,2042.9,Uganda,-13,1,Uganda
2014-10-30,2014-10-27,Air,891.0,"Congo, DRC",-3,1,"Congo, DRC"
2014-11-28,2014-11-20,Truck,6311.88,Tanzania,-8,1,Tanzania
2015-01-30,2014-12-17,Air,10506.44,Tanzania,-44,1,Tanzania
2014-10-31,2014-10-30,Truck,1489.8,Zimbabwe,-1,1,Zimbabwe
2014-10-31,2014-10-24,Truck,1922.75,Côte d'Ivoire,-7,1,Côte d'Ivoire
2014-11-24,2014-11-11,Truck,6331.93,Zimbabwe,-13,1,Zimbabwe
2015-06-15,2015-01-16,Truck,40616.15,Uganda,-150,1,Uganda
2015-02-16,2015-01-24,Truck,3562.44,Uganda,-23,1,Uganda
2015-02-02,2015-01-24,Truck,1319.21,Uganda,-9,1,Uganda
2015-01-30,2015-02-11,Truck,5942.68,Côte d'Ivoire,12,0,Côte d'Ivoire
2015-02-27,2015-03-03,Truck,4834.6,Mozambique,4,0,Mozambique
2015-02-25,2015-01-27,Truck,7061.2,Tanzania,-29,1,Tanzania
2015-02-28,2015-01-14,Air Charter,37929.0,Nigeria,-45,1,Nigeria
2015-02-27,2015-02-24,Truck,4438.0,Uganda,-3,1,Uganda
2015-02-17,2015-01-31,Truck,2643.5,Uganda,-17,1,Uganda
2015-03-31,2015-02-19,Truck,8265.26,Zambia,-40,1,Zambia
2015-03-02,2015-02-05,Air Charter,34099.18,Nigeria,-25,1,Nigeria
2015-02-28,2015-02-05,Air Charter,12045.84,Nigeria,-23,1,Nigeria
2015-02-09,2015-02-10,Truck,47401.47,Zimbabwe,1,0,Zimbabwe
2015-02-27,2015-03-11,Truck,33900.99,Côte d'Ivoire,12,0,Côte d'Ivoire
2015-03-16,2015-03-12,Truck,1587.3,Uganda,-4,1,Uganda
2015-04-30,2015-03-17,Truck,23559.93,Zimbabwe,-44,1,Zimbabwe
2015-04-30,2015-03-17,Truck,129.75,Zimbabwe,-44,1,Zimbabwe
2015-05-31,2015-05-13,Truck,68874.85,Mozambique,-18,1,Mozambique
2015-06-30,2015-04-22,Air,7564.47,Burundi,-69,1,Burundi
2015-04-30,2015-04-30,Truck,16679.87,Zimbabwe,0,1,Zimbabwe
2015-06-30,2015-06-15,Truck,5894.11,Mozambique,-15,1,Mozambique
2015-04-30,2015-05-15,Truck,4112.56,Uganda,15,0,Uganda
2015-06-19,2015-06-08,Truck,49314.37,Côte d'Ivoire,-11,1,Côte d'Ivoire
2015-06-22,2015-06-25,Air,632.63,Senegal,3,0,Senegal
2015-07-31,2015-07-10,Air,1289.48,Burundi,-21,1,Burundi
2015-06-30,2015-06-29,Truck,8819.61,Rwanda,-1,1,Rwanda
2015-06-30,2015-06-22,Air,47281.56,Nigeria,-8,1,Nigeria
2015-07-31,2015-07-15,Truck,46111.55,Zimbabwe,-16,1,Zimbabwe
2015-07-31,2015-08-06,Truck,14734.92,Côte d'Ivoire,6,0,Côte d'Ivoire
2015-08-10,2015-08-19,Air,32165.56,Cameroon,9,0,Cameroon
2009-10-15,2009-10-20,Air Charter,9341.49,Nigeria,5,0,Nigeria
2009-12-01,2009-11-18,Truck,4468.51,Mozambique,-13,1,Mozambique
2009-11-18,2009-11-05,Air,6113.34,Haiti,-13,1,Haiti
2009-11-15,2009-11-13,Truck,9935.88,Zambia,-2,1,Zambia
2009-11-21,2009-11-12,Air,709.02,Uganda,-9,1,Uganda
2009-12-01,2009-12-02,Air,1211.48,Côte d'Ivoire,1,0,Côte d'Ivoire
2009-12-01,2009-12-02,Air,1211.48,Côte d'Ivoire,1,0,Côte d'Ivoire
2009-11-30,2009-12-02,Air,1211.48,Côte d'Ivoire,2,0,Côte d'Ivoire
2009-11-30,2009-11-30,Air,11091.78,Haiti,0,1,Haiti
2009-12-02,2009-11-30,Air,10331.78,Haiti,-2,1,Haiti
2009-11-30,2009-11-11,Air,4234.42,Zambia,-19,1,Zambia
2009-12-18,2009-12-18,Air Charter,11637.64,Nigeria,0,1,Nigeria
2010-01-15,2009-12-03,Truck,8104.79,Zambia,-43,1,Zambia
2010-02-03,2009-12-23,Air,523.64,Uganda,-42,1,Uganda
2010-02-11,2009-12-18,Air,3119.75,Vietnam,-55,1,Vietnam
2010-02-28,2010-01-15,Air,5187.5,Ethiopia,-44,1,Ethiopia
2010-02-08,2010-01-23,Air,5254.1,Côte d'Ivoire,-16,1,Côte d'Ivoire
2010-02-11,2010-01-29,Truck,1549.83,Uganda,-13,1,Uganda
2010-04-06,2010-02-15,Air,1083.3,Côte d'Ivoire,-50,1,Côte d'Ivoire
2010-03-31,2010-03-12,Truck,3302.14,Zimbabwe,-19,1,Zimbabwe
2010-03-09,2010-03-01,Air,3688.33,Côte d'Ivoire,-8,1,Côte d'Ivoire
2010-03-15,2010-03-15,Air,13122.39,Haiti,0,1,Haiti
2010-03-22,2010-03-17,Air,5186.68,Uganda,-5,1,Uganda
2010-03-09,2010-03-10,Air,4519.96,Côte d'Ivoire,1,0,Côte d'Ivoire
2010-04-19,2010-05-18,Air Charter,9736.1,Nigeria,29,0,Nigeria
2010-04-12,2010-03-25,Truck,11991.12,Uganda,-18,1,Uganda
2010-06-04,2010-04-12,Air,521.52,Uganda,-53,1,Uganda
2010-06-15,2010-04-19,Air,42573.95,Rwanda,-57,1,Rwanda
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-17,2010-05-11,Truck,4964.27,Zambia,-6,1,Zambia
2010-05-28,2010-05-31,Air,3833.17,Zimbabwe,3,0,Zimbabwe
2010-05-31,2010-05-19,Air,6637.05,Uganda,-12,1,Uganda
2010-07-30,2010-05-31,Truck,3833.17,Zimbabwe,-60,1,Zimbabwe
2010-06-09,2010-05-25,Air,8676.9,Uganda,-15,1,Uganda
2010-06-02,2010-06-09,Air,18473.1,Haiti,7,0,Haiti
2010-06-09,2010-06-15,Air,5841.92,Uganda,6,0,Uganda
2010-06-30,2010-06-18,Air,6154.8,Ethiopia,-12,1,Ethiopia
2010-07-15,2010-07-07,Air,8929.51,Rwanda,-8,1,Rwanda
2010-07-28,2010-07-22,Air,1017.15,Uganda,-6,1,Uganda
2010-08-31,2010-07-20,Air,1894.2,Mozambique,-42,1,Mozambique
2010-07-19,2010-08-04,Air,9309.52,Tanzania,16,0,Tanzania
2010-07-21,2010-07-21,Air,13457.25,Tanzania,0,1,Tanzania
2010-09-21,2010-07-19,Air,13215.67,Ethiopia,-64,1,Ethiopia
2010-08-16,2010-08-17,Air Charter,6147.18,Nigeria,1,0,Nigeria
2010-08-24,2010-08-23,Air,2136.1,Haiti,-1,1,Haiti
2010-08-31,2010-08-17,Air Charter,6147.18,Nigeria,-14,1,Nigeria
2010-08-31,2010-08-17,Air Charter,6147.18,Nigeria,-14,1,Nigeria
2010-08-17,2010-08-09,Air,1229.52,Ethiopia,-8,1,Ethiopia
2010-08-12,2010-08-17,Air Charter,6147.18,Nigeria,5,0,Nigeria
2010-08-12,2010-08-17,Air Charter,6147.18,Nigeria,5,0,Nigeria
2010-09-30,2010-09-10,Air,18390.42,Tanzania,-20,1,Tanzania
2010-09-30,2010-09-06,Air,8815.65,Côte d'Ivoire,-24,1,Côte d'Ivoire
2010-10-19,2010-09-25,Truck,8953.2,Côte d'Ivoire,-24,1,Côte d'Ivoire
2010-10-20,2010-09-28,Air,2027.42,Guyana,-22,1,Guyana
2010-10-20,2010-10-25,Air,56372.66,Uganda,5,0,Uganda
2010-11-19,2010-11-17,Air,866.71,Ethiopia,-2,1,Ethiopia
2010-11-26,2010-12-15,Air,68243.0,Haiti,19,0,Haiti
2011-03-30,2011-01-09,Air Charter,27457.0,Nigeria,-80,1,Nigeria
2011-02-07,2011-01-14,Truck,54009.25,Uganda,-24,1,Uganda
2011-03-10,2011-03-02,Truck,4815.8,Mozambique,-8,1,Mozambique
2011-02-21,2011-02-16,Air Charter,43548.0,Nigeria,-5,1,Nigeria
2011-02-09,2011-02-07,Air,3935.92,Ethiopia,-2,1,Ethiopia
2011-03-31,2011-03-07,Truck,34543.36,Zambia,-24,1,Zambia
2011-03-10,2011-02-25,Truck,16482.05,Zambia,-13,1,Zambia
2011-03-31,2011-03-15,Air,18611.92,Côte d'Ivoire,-16,1,Côte d'Ivoire
2011-03-15,2011-03-29,Air,17941.47,Côte d'Ivoire,14,0,Côte d'Ivoire
2011-04-07,2011-03-31,Air,9639.1,Tanzania,-7,1,Tanzania
2011-05-31,2011-04-06,Truck,3495.81,Mozambique,-55,1,Mozambique
2011-03-24,2011-06-07,Air,3380.35,Côte d'Ivoire,75,0,Côte d'Ivoire
2011-06-15,2011-05-11,Air Charter,12601.07,Nigeria,-35,1,Nigeria
2011-03-31,2011-05-11,Air Charter,12601.07,Nigeria,41,0,Nigeria
2011-06-21,2011-05-11,Air Charter,12601.07,Nigeria,-41,1,Nigeria
2011-03-24,2011-04-28,Air,1697.33,Haiti,35,0,Haiti
2011-04-04,2011-05-20,Truck,3403.99,Zimbabwe,46,0,Zimbabwe
2011-04-14,2011-05-20,Truck,3402.23,Zambia,36,0,Zambia
2011-04-30,2011-05-20,Truck,12049.4,Zambia,20,0,Zambia
2011-04-11,2011-05-20,Truck,3402.23,Zambia,39,0,Zambia
2011-05-31,2011-06-23,Truck,947.52,Mozambique,23,0,Mozambique
2011-04-14,2011-06-10,Truck,15919.88,Zambia,57,0,Zambia
2011-05-31,2011-05-30,Air,2976.29,Ethiopia,-1,1,Ethiopia
2011-06-21,2011-07-06,Air Charter,13398.0,Nigeria,15,0,Nigeria
2011-06-15,2011-07-06,Air Charter,13398.06,Nigeria,21,0,Nigeria
2011-06-15,2011-07-05,Air Charter,13398.06,Nigeria,20,0,Nigeria
2011-08-14,2011-05-25,Air Charter,4370.8,Rwanda,-81,1,Rwanda
2011-10-13,2011-06-24,Air,1052.04,Guyana,-111,1,Guyana
2011-04-30,2011-06-20,Truck,7962.26,Zambia,51,0,Zambia
2011-06-13,2011-07-05,Air,10829.6,Benin,22,0,Benin
2011-07-04,2011-07-20,Air,226.25,Ghana,16,0,Ghana
2011-07-19,2011-07-21,Air,1128.54,Haiti,2,0,Haiti
2011-07-22,2011-07-22,Air,3545.1,Côte d'Ivoire,0,1,Côte d'Ivoire
2011-08-31,2011-08-24,Air,16881.16,Haiti,-7,1,Haiti
2011-11-30,2011-11-30,Truck,5678.14,Mozambique,0,1,Mozambique
2011-04-14,2011-08-05,Truck,3949.18,Zambia,113,0,Zambia
2011-11-03,2011-09-28,Air Charter,18495.9,Nigeria,-36,1,Nigeria
2011-10-31,2011-09-26,Truck,21454.88,Zambia,-35,1,Zambia
2011-09-30,2011-10-06,Air,12314.4,Swaziland,6,0,Swaziland
2011-10-31,2011-10-24,Air,2936.8,Haiti,-7,1,Haiti
2011-11-17,2011-10-18,Air,20144.99,Swaziland,-30,1,Swaziland
2011-12-10,2011-12-09,Truck,9421.76,Zambia,-1,1,Zambia
2011-11-11,2011-10-31,Truck,3274.41,Côte d'Ivoire,-11,1,Côte d'Ivoire
2011-12-23,2011-11-19,Truck,3296.34,Côte d'Ivoire,-34,1,Côte d'Ivoire
2012-01-09,2011-12-01,Truck,39130.38,Uganda,-39,1,Uganda
2012-02-07,2011-12-19,Truck,2682.2,Tanzania,-50,1,Tanzania
2011-12-12,2011-12-12,Air,3787.65,Swaziland,0,1,Swaziland
2012-01-31,2012-01-25,Truck,2779.53,Mozambique,-6,1,Mozambique
2012-03-16,2011-12-18,Air Charter,15322.73,Nigeria,-89,1,Nigeria
2012-02-29,2012-01-20,Truck,6476.69,Zambia,-40,1,Zambia
2012-02-29,2012-02-16,Truck,4777.08,Zimbabwe,-13,1,Zimbabwe
2012-03-22,2012-03-22,Air,522.42,"Congo, DRC",0,1,"Congo, DRC"
2012-03-30,2012-03-12,Truck,1698.83,Tanzania,-18,1,Tanzania
2012-03-09,2012-02-15,Truck,2030.0,Uganda,-23,1,Uganda
2012-03-16,2012-02-16,Air Charter,25231.96,Nigeria,-29,1,Nigeria
2012-04-11,2012-04-11,Truck,3279.29,Tanzania,0,1,Tanzania
2012-03-30,2012-03-12,Truck,3825.8,Tanzania,-18,1,Tanzania
2012-04-19,2012-04-19,Truck,22878.26,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-04-27,2012-04-19,Truck,4029.71,Côte d'Ivoire,-8,1,Côte d'Ivoire
2012-04-09,2012-03-29,Air,5044.26,Rwanda,-11,1,Rwanda
2012-06-29,2012-04-26,Air,1675.0,Rwanda,-64,1,Rwanda
2012-06-01,2012-06-01,Truck,7865.4,Tanzania,0,1,Tanzania
2012-06-28,2012-06-28,Truck,14700.0,Mozambique,0,1,Mozambique
2012-07-04,2012-04-30,Air Charter,27441.21,Nigeria,-65,1,Nigeria
2012-06-01,2012-05-28,Truck,6079.27,Zambia,-4,1,Zambia
2012-06-17,2012-06-17,Truck,5530.11,Zimbabwe,0,1,Zimbabwe
2012-08-01,2012-07-25,Truck,3549.9,Tanzania,-7,1,Tanzania
2012-09-09,2012-09-09,Air,2757.4,"Congo, DRC",0,1,"Congo, DRC"
2012-09-05,2012-06-29,Truck,1095.22,Uganda,-68,1,Uganda
2012-10-16,2012-07-23,Truck,15299.58,Zimbabwe,-85,1,Zimbabwe
2012-08-14,2012-07-23,Truck,15299.59,Zimbabwe,-22,1,Zimbabwe
2012-08-23,2012-07-30,Truck,16040.39,Zambia,-24,1,Zambia
2012-08-02,2012-07-24,Air Charter,16532.5,Nigeria,-9,1,Nigeria
2012-10-16,2012-09-04,Truck,7423.38,Zimbabwe,-42,1,Zimbabwe
2012-08-31,2012-09-07,Truck,7317.48,Zambia,7,0,Zambia
2012-09-13,2012-09-07,Truck,7317.47,Zambia,-6,1,Zambia
2012-09-28,2012-10-06,Truck,7504.0,Uganda,8,0,Uganda
2012-10-05,2012-09-24,Truck,2175.07,Uganda,-11,1,Uganda
2012-11-08,2012-11-08,Truck,3990.0,Uganda,0,1,Uganda
2012-10-31,2012-10-18,Truck,8443.89,Zimbabwe,-13,1,Zimbabwe
2012-11-09,2012-11-05,Truck,6800.6,Zambia,-4,1,Zambia
2012-12-06,2012-10-29,Air,2159.1,Uganda,-38,1,Uganda
2012-11-06,2012-11-06,Air,15459.1,Nigeria,0,1,Nigeria
2012-11-26,2012-11-26,Truck,1900.0,Zambia,0,1,Zambia
2012-12-17,2012-12-17,Truck,25636.2,Zambia,0,1,Zambia
2012-12-14,2012-12-13,Truck,8043.57,Zimbabwe,-1,1,Zimbabwe
2013-01-11,2013-01-11,Truck,4754.19,Mozambique,0,1,Mozambique
2012-12-20,2012-12-11,Truck,9751.8,Zimbabwe,-9,1,Zimbabwe
2013-02-28,2013-01-25,Truck,27350.2,Côte d'Ivoire,-34,1,Côte d'Ivoire
2013-01-31,2013-02-01,Air,4002.01,Uganda,1,0,Uganda
2013-02-07,2013-02-07,Air,20994.85,Rwanda,0,1,Rwanda
2013-02-05,2013-02-05,Truck,111318.14,Uganda,0,1,Uganda
2013-02-11,2013-02-11,Truck,47389.63,Zimbabwe,0,1,Zimbabwe
2013-03-15,2013-02-19,Truck,6923.53,Zambia,-24,1,Zambia
2013-02-28,2013-02-28,Truck,36857.21,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-03-08,2013-03-07,Truck,25118.88,Uganda,-1,1,Uganda
2013-04-15,2013-03-23,Truck,49580.17,Zimbabwe,-23,1,Zimbabwe
2013-06-25,2013-03-15,Truck,12315.5,Zambia,-102,1,Zambia
2013-04-13,2013-04-13,Air,5623.52,Zimbabwe,0,1,Zimbabwe
2013-04-30,2013-04-15,Truck,33770.41,Zambia,-15,1,Zambia
2013-07-04,2013-07-04,Air,832.5,Mozambique,0,1,Mozambique
2013-06-28,2013-05-13,Air,50626.6,Zambia,-46,1,Zambia
2013-04-30,2013-04-17,Air,2089.0,South Sudan,-13,1,South Sudan
2013-05-21,2013-05-03,Air Charter,14547.55,Nigeria,-18,1,Nigeria
2013-07-21,2013-07-26,Truck,5496.08,Mozambique,5,0,Mozambique
2013-09-30,2013-08-29,Truck,1815.67,Mozambique,-32,1,Mozambique
2013-05-30,2013-04-29,Truck,9708.48,Zimbabwe,-31,1,Zimbabwe
2013-08-23,2013-05-14,Truck,3592.8,Tanzania,-101,1,Tanzania
2013-08-21,2013-05-10,Air Charter,20666.07,Nigeria,-103,1,Nigeria
2013-06-28,2013-07-10,Truck,13649.6,Mozambique,12,0,Mozambique
2013-05-21,2013-05-29,Air Charter,20761.0,Nigeria,8,0,Nigeria
2013-06-04,2013-05-29,Air Charter,20761.0,Nigeria,-6,1,Nigeria
2013-05-31,2013-05-28,Air Charter,20761.0,Nigeria,-3,1,Nigeria
2013-07-18,2013-07-23,Truck,31401.08,Zambia,5,0,Zambia
2013-07-31,2013-08-06,Truck,11133.66,Zimbabwe,6,0,Zimbabwe
2013-07-31,2013-07-23,Air,2486.5,Uganda,-8,1,Uganda
2013-10-31,2013-07-23,Truck,1478.35,Côte d'Ivoire,-100,1,Côte d'Ivoire
2013-08-06,2013-08-22,Truck,20074.74,Uganda,16,0,Uganda
2013-09-20,2013-09-20,Truck,4529.65,Zimbabwe,0,1,Zimbabwe
2013-09-30,2013-08-28,Truck,2751.09,Côte d'Ivoire,-33,1,Côte d'Ivoire
2013-10-22,2013-10-22,Truck,4356.75,Zambia,0,1,Zambia
2013-10-22,2013-10-22,Truck,4356.75,Zambia,0,1,Zambia
2013-09-16,2013-09-23,Truck,1026.49,Zambia,7,0,Zambia
2014-01-21,2014-01-21,Air,24505.0,"Congo, DRC",0,1,"Congo, DRC"
2013-11-20,2013-09-10,Truck,10540.22,Tanzania,-71,1,Tanzania
2013-09-30,2013-10-29,Air,13508.98,Uganda,29,0,Uganda
2013-09-30,2013-10-09,Truck,12000.0,Zimbabwe,9,0,Zimbabwe
